id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401760698_96378,401760698_3,401760698,3,27,Iowa State,Big 12,29,Vanderbilt,Vanderbilt,Iowa State,SEC,54,1,"{""minutes"": 3, ""seconds"": 43}",1,3,away 20,9,1.0,8.0,12,False,Pass,Mock Pass play #27,-0.06180639518257553,2025-11-10T00:12:29.000Z
401760698_96379,401760698_3,401760698,3,28,Iowa State,Big 12,0,Vanderbilt,Vanderbilt,Iowa State,SEC,0,1,"{""minutes"": 5, ""seconds"": 12}",2,1,away 43,19,,,0,False,Punt,Mock Punt play #28,-0.21807107107464985,2025-11-06T11:25:07.000Z
401760698_96380,401760698_3,401760698,3,29,Iowa State,Big 12,47,Vanderbilt,Vanderbilt,Iowa State,SEC,21,1,"{""minutes"": 5, ""seconds"": 56}",0,1,away 2,19,,,0,False,Run,Mock Run play #29,-0.991252027960484,2025-11-08T14:31:17.000Z
401760698_96381,401760698_3,401760698,3,30,Iowa State,Big 12,1,Vanderbilt,Vanderbilt,Iowa State,SEC,0,1,"{""minutes"": 2, ""seconds"": 24}",1,0,away 44,65,3.0,12.0,-3,False,Pass,Mock Pass play #30,0.5173543750167879,2025-12-08T03:26:37.000Z
401760698_96382,401760698_3,401760698,3,31,Iowa State,Big 12,10,Vanderbilt,Vanderbilt,Iowa State,SEC,2,1,"{""minutes"": 13, ""seconds"": 7}",3,3,away 13,74,,,0,False,Pass,Mock Pass play #31,0.1099709143303914,2025-11-08T02:57:36.000Z
401760698_96383,401760698_3,401760698,3,32,Vanderbilt,SEC,16,Iowa State,Vanderbilt,Iowa State,Big 12,44,1,"{""minutes"": 4, ""seconds"": 36}",2,2,home 30,16,,,0,False,Field Goal,Mock Field Goal play #32,-0.5697819699486038,2025-11-03T20:00:38.000Z
401760698_96384,401760698_3,401760698,3,33,Vanderbilt,SEC,41,Iowa State,Vanderbilt,Iowa State,Big 12,0,1,"{""minutes"": 14, ""seconds"": 17}",3,0,home 23,42,,,0,False,Kickoff,Mock Kickoff play #33,1.1104141214848233,2025-11-08T11:26:34.000Z
401760698_96385,401760698_3,401760698,3,34,Iowa State,Big 12,28,Vanderbilt,Vanderbilt,Iowa State,SEC,45,1,"{""minutes"": 13, ""seconds"": 29}",2,3,away 19,70,,,0,False,Field Goal,Mock Field Goal play #34,0.6340511438043587,2025-11-07T05:00:47.000Z
401760698_96386,401760698_3,401760698,3,35,Vanderbilt,SEC,12,Iowa State,Vanderbilt,Iowa State,Big 12,0,1,"{""minutes"": 1, ""seconds"": 15}",0,3,home 8,11,3.0,9.0,-1,False,Pass,Mock Pass play #35,0.01517830305501909,2025-11-18T02:08:14.000Z
401760698_96387,401760698_4,401760698,4,36,Vanderbilt,SEC,36,Iowa State,Vanderbilt,Iowa State,Big 12,22,1,"{""minutes"": 7, ""seconds"": 27}",0,2,home 77,59,2.0,10.0,11,False,Pass,Mock Pass play #36,-0.23509543826581195,2025-11-08T11:40:54.000Z
401760698_96388,401760698_4,401760698,4,37,Vanderbilt,SEC,9,Iowa State,Vanderbilt,Iowa State,Big 12,2,1,"{""minutes"": 9, ""seconds"": 32}",0,1,home 32,94,2.0,11.0,-9,False,Pass,Mock Pass play #37,-0.6762402852054676,2025-12-22T19:38:34.000Z
401760698_96389,401760698_4,401760698,4,38,Iowa State,Big 12,14,Vanderbilt,Vanderbilt,Iowa State,SEC,0,1,"{""minutes"": 13, ""seconds"": 59}",2,1,away 88,63,3.0,6.0,4,False,Run,Mock Run play #38,-0.054554005801293465,2025-11-06T11:25:28.000Z
401760698_96390,401760698_4,401760698,4,39,Iowa State,Big 12,32,Vanderbilt,Vanderbilt,Iowa State,SEC,26,1,"{""minutes"": 1, ""seconds"": 57}",2,1,away 36,95,,,0,False,Punt,Mock Punt play #39,0.21634972258527663,2025-11-01T16:15:29.000Z
401760698_96391,401760698_4,401760698,4,40,Vanderbilt,SEC,35,Iowa State,Vanderbilt,Iowa State,Big 12,17,1,"{""minutes"": 5, ""seconds"": 30}",2,1,home 49,71,,,1,False,Pass,Mock Pass play #40,0.4572328682348242,2025-11-01T02:45:25.000Z
401760698_96392,401760698_4,401760698,4,41,Iowa State,Big 12,29,Vanderbilt,Vanderbilt,Iowa State,SEC,0,2,"{""minutes"": 15, ""seconds"": 58}",0,1,away 8,45,2.0,1.0,5,False,Run,Mock Run play #41,-0.8241980537654974,2025-12-02T04:28:18.000Z
401760698_96393,401760698_4,401760698,4,42,Vanderbilt,SEC,17,Iowa State,Vanderbilt,Iowa State,Big 12,0,2,"{""minutes"": 2, ""seconds"": 18}",3,1,home 80,38,3.0,12.0,11,False,Run,Mock Run play #42,0.05919518726215761,2025-12-14T06:45:07.000Z
401760698_96394,401760698_4,401760698,4,43,Vanderbilt,SEC,19,Iowa State,Vanderbilt,Iowa State,Big 12,19,2,"{""minutes"": 4, ""seconds"": 23}",0,2,home 58,98,,,0,False,Timeout,Mock Timeout play #43,0.2512987596139484,2025-12-10T01:45:24.000Z
401760698_96395,401760698_4,401760698,4,44,Vanderbilt,SEC,29,Iowa State,Vanderbilt,Iowa State,Big 12,23,2,"{""minutes"": 7, ""seconds"": 39}",2,0,home 98,49,3.0,5.0,-24,False,Pass,Mock Pass play #44,0.9071196295465175,2025-12-18T08:36:48.000Z
401760698_96396,401760698_4,401760698,4,45,Iowa State,Big 12,43,Vanderbilt,Vanderbilt,Iowa State,SEC,21,2,"{""minutes"": 3, ""seconds"": 24}",1,1,away 51,29,1.0,1.0,23,False,Pass,Mock Pass play #45,0.30661281332144474,2025-12-14T12:35:16.000Z
401760698_96397,401760698_4,401760698,4,46,Vanderbilt,SEC,5,Iowa State,Vanderbilt,Iowa State,Big 12,4,2,"{""minutes"": 8, ""seconds"": 31}",1,0,home 98,94,,,-5,False,Run,Mock Run play #46,0.12486768922736242,2025-11-02T11:51:08.000Z
401760698_96398,401760698_4,401760698,4,47,Iowa State,Big 12,12,Vanderbilt,Vanderbilt,Iowa State,SEC,10,2,"{""minutes"": 12, ""seconds"": 55}",1,3,away 54,68,1.0,5.0,-9,False,Pass,Mock Pass play #47,0.9848008216369841,2025-12-14T02:33:50.000Z
401760698_96399,401760698_5,401760698,5,48,Vanderbilt,SEC,1,Iowa State,Vanderbilt,Iowa State,Big 12,36,2,"{""minutes"": 6, ""seconds"": 29}",1,1,home 81,28,1.0,1.0,6,False,Run,Mock Run play #48,0.5051789361349199,2025-12-06T13:29:14.000Z
401760698_96400,401760698_5,401760698,5,49,Vanderbilt,SEC,35,Iowa State,Vanderbilt,Iowa State,Big 12,6,2,"{""minutes"": 6, ""seconds"": 43}",2,1,home 34,35,,,0,False,Kickoff,Mock Kickoff play #49,-0.07279515927624669,2025-11-08T10:48:55.000Z
401760698_96401,401760698_5,401760698,5,50,Vanderbilt,SEC,18,Iowa State,Vanderbilt,Iowa State,Big 12,12,2,"{""minutes"": 5, ""seconds"": 40}",0,1,home 25,11,1.0,2.0,0,False,Pass,Mock Pass play #50,-0.4263138866607553,2025-12-19T08:58:10.000Z
401760698_96402,401760698_5,401760698,5,51,Vanderbilt,SEC,31,Iowa State,Vanderbilt,Iowa State,Big 12,21,2,"{""minutes"": 10, ""seconds"": 49}",0,3,home 94,50,1.0,6.0,2,False,Pass,Mock Pass play #51,-0.6162474662801182,2025-11-23T07:09:42.000Z
401760698_96403,401760698_5,401760698,5,52,Iowa State,Big 12,28,Vanderbilt,Vanderbilt,Iowa State,SEC,34,2,"{""minutes"": 3, ""seconds"": 0}",0,3,away 95,90,,,0,False,Timeout,Mock Timeout play #52,0.003511914409509003,2025-11-23T11:25:23.000Z
401760698_96404,401760698_5,401760698,5,53,Vanderbilt,SEC,50,Iowa State,Vanderbilt,Iowa State,Big 12,10,2,"{""minutes"": 6, ""seconds"": 45}",2,3,home 16,87,1.0,8.0,-5,False,Pass,Mock Pass play #53,-0.31025303018628747,2025-12-21T14:41:28.000Z
401760698_96405,401760698_5,401760698,5,54,Vanderbilt,SEC,26,Iowa State,Vanderbilt,Iowa State,Big 12,31,2,"{""minutes"": 3, ""seconds"": 17}",1,2,home 57,46,2.0,2.0,8,False,Pass,Mock Pass play #54,1.3815536907875376,2025-11-13T02:04:49.000Z
401760698_96406,401760698_5,401760698,5,55,Vanderbilt,SEC,10,Iowa State,Vanderbilt,Iowa State,Big 12,20,2,"{""minutes"": 15, ""seconds"": 39}",2,1,home 96,25,2.0,17.0,9,False,Pass,Mock Pass play #55,0.4054030905183169,2025-11-06T12:44:42.000Z
401760698_96407,401760698_5,401760698,5,56,Vanderbilt,SEC,24,Iowa State,Vanderbilt,Iowa State,Big 12,28,2,"{""minutes"": 1, ""seconds"": 44}",0,2,home 3,4,1.0,1.0,23,False,Run,Mock Run play #56,-0.508185425778766,2025-11-16T04:53:12.000Z
401760698_96408,401760698_5,401760698,5,57,Vanderbilt,SEC,20,Iowa State,Vanderbilt,Iowa State,Big 12,33,2,"{""minutes"": 6, ""seconds"": 9}",2,3,home 25,42,2.0,11.0,10,False,Pass,Mock Pass play #57,0.6675566504964655,2025-11-10T21:49:36.000Z
401760698_96409,401760698_5,401760698,5,58,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,11,2,"{""minutes"": 9, ""seconds"": 3}",0,3,home 60,72,1.0,8.0,-12,False,Run,Mock Run play #58,-0.1917745326163584,2025-12-22T10:06:01.000Z
401760698_96410,401760698_5,401760698,5,59,Vanderbilt,SEC,33,Iowa State,Vanderbilt,Iowa State,Big 12,16,2,"{""minutes"": 6, ""seconds"": 56}",3,0,home 24,90,2.0,7.0,4,False,Run,Mock Run play #59,0.08133431260879719,2025-11-06T21:20:08.000Z
401760698_96411,401760698_6,401760698,6,60,Vanderbilt,SEC,66,Iowa State,Vanderbilt,Iowa State,Big 12,9,2,"{""minutes"": 10, ""seconds"": 37}",2,1,home 18,73,1.0,8.0,10,False,Pass,Mock Pass play #60,0.8081940352980052,2025-12-09T09:41:27.000Z
401760698_96412,401760698_6,401760698,6,61,Iowa State,Big 12,27,Vanderbilt,Vanderbilt,Iowa State,SEC,11,2,"{""minutes"": 3, ""seconds"": 2}",0,0,away 24,30,2.0,7.0,9,False,Pass,Mock Pass play #61,-0.09913888963007005,2025-11-20T13:00:34.000Z
401760698_96413,401760698_6,401760698,6,62,Iowa State,Big 12,0,Vanderbilt,Vanderbilt,Iowa State,SEC,2,2,"{""minutes"": 2, ""seconds"": 43}",0,1,away 39,33,2.0,17.0,2,False,Run,Mock Run play #62,-0.04621547224113502,2025-11-21T03:58:18.000Z
401760698_96414,401760698_6,401760698,6,63,Vanderbilt,SEC,26,Iowa State,Vanderbilt,Iowa State,Big 12,0,2,"{""minutes"": 13, ""seconds"": 44}",2,0,home 22,93,,,0,False,Kickoff,Mock Kickoff play #63,0.1924509874090037,2025-12-02T10:04:35.000Z
401760698_96415,401760698_6,401760698,6,64,Vanderbilt,SEC,18,Iowa State,Vanderbilt,Iowa State,Big 12,13,2,"{""minutes"": 9, ""seconds"": 12}",0,2,home 16,57,,,0,False,Timeout,Mock Timeout play #64,0.2847307403921166,2025-12-11T14:02:46.000Z
401760698_96416,401760698_6,401760698,6,65,Vanderbilt,SEC,17,Iowa State,Vanderbilt,Iowa State,Big 12,3,2,"{""minutes"": 9, ""seconds"": 23}",0,3,home 87,78,3.0,12.0,9,False,Run,Mock Run play #65,-0.639731591498642,2025-11-14T04:43:04.000Z
401760698_96417,401760698_6,401760698,6,66,Iowa State,Big 12,0,Vanderbilt,Vanderbilt,Iowa State,SEC,17,2,"{""minutes"": 1, ""seconds"": 50}",2,1,away 18,25,,,-7,False,Run,Mock Run play #66,-0.3835382794718217,2025-12-17T10:37:45.000Z
401760698_96418,401760698_6,401760698,6,67,Vanderbilt,SEC,40,Iowa State,Vanderbilt,Iowa State,Big 12,31,2,"{""minutes"": 11, ""seconds"": 37}",0,2,home 77,10,1.0,1.0,3,False,Run,Mock Run play #67,0.012797689424268462,2025-11-18T05:13:29.000Z
401760698_96419,401760698_6,401760698,6,68,Iowa State,Big 12,10,Vanderbilt,Vanderbilt,Iowa State,SEC,3,2,"{""minutes"": 15, ""seconds"": 44}",0,3,away 93,50,1.0,7.0,5,False,Pass,Mock Pass play #68,0.41212477190323277,2025-12-11T18:51:32.000Z
401760698_96420,401760698_6,401760698,6,69,Iowa State,Big 12,32,Vanderbilt,Vanderbilt,Iowa State,SEC,10,2,"{""minutes"": 15, ""seconds"": 30}",0,2,away 69,16,1.0,5.0,-6,False,Run,Mock Run play #69,0.5655412895834624,2025-11-15T20:35:57.000Z
401760698_96421,401760698_6,401760698,6,70,Iowa State,Big 12,33,Vanderbilt,Vanderbilt,Iowa State,SEC,29,2,"{""minutes"": 1, ""seconds"": 47}",3,0,away 63,43,3.0,7.0,6,False,Run,Mock Run play #70,0.47165737032890637,2025-12-18T16:29:01.000Z
401760698_96422,401760698_6,401760698,6,71,Iowa State,Big 12,11,Vanderbilt,Vanderbilt,Iowa State,SEC,21,2,"{""minutes"": 1, ""seconds"": 40}",1,1,away 21,11,1.0,9.0,3,False,Run,Mock Run play #71,-0.3661306504653427,2025-11-09T03:01:23.000Z
401760698_96423,401760698_7,401760698,7,72,Vanderbilt,SEC,25,Iowa State,Vanderbilt,Iowa State,Big 12,10,2,"{""minutes"": 14, ""seconds"": 34}",2,3,home 72,2,,,-7,False,Pass,Mock Pass play #72,-0.7255546935034988,2025-11-03T09:05:43.000Z
401760698_96424,401760698_7,401760698,7,73,Vanderbilt,SEC,15,Iowa State,Vanderbilt,Iowa State,Big 12,56,2,"{""minutes"": 5, ""seconds"": 14}",2,3,home 93,79,,,-1,False,Run,Mock Run play #73,0.11554069972214703,2025-11-07T01:06:38.000Z
401760698_96425,401760698_7,401760698,7,74,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,6,2,"{""minutes"": 1, ""seconds"": 48}",2,3,home 85,69,,,-5,False,Run,Mock Run play #74,-0.3108262003722888,2025-12-03T10:58:42.000Z
401760698_96426,401760698_7,401760698,7,75,Iowa State,Big 12,40,Vanderbilt,Vanderbilt,Iowa State,SEC,44,2,"{""minutes"": 1, ""seconds"": 41}",0,1,away 62,51,1.0,3.0,8,False,Pass,Mock Pass play #75,-0.3431622044117451,2025-12-22T08:27:44.000Z
401760698_96427,401760698_7,401760698,7,76,Iowa State,Big 12,40,Vanderbilt,Vanderbilt,Iowa State,SEC,8,2,"{""minutes"": 14, ""seconds"": 42}",1,3,away 95,92,2.0,9.0,10,False,Pass,Mock Pass play #76,-0.18885604843384737,2025-12-05T18:09:09.000Z
401760698_96428,401760698_7,401760698,7,77,Vanderbilt,SEC,9,Iowa State,Vanderbilt,Iowa State,Big 12,19,2,"{""minutes"": 7, ""seconds"": 32}",2,2,home 55,42,2.0,8.0,14,False,Run,Mock Run play #77,0.9928557927964194,2025-11-02T22:45:47.000Z
401760698_96429,401760698_7,401760698,7,78,Vanderbilt,SEC,38,Iowa State,Vanderbilt,Iowa State,Big 12,14,2,"{""minutes"": 3, ""seconds"": 30}",1,2,home 89,72,1.0,11.0,0,False,Run,Mock Run play #78,0.5058463683016032,2025-11-23T03:48:08.000Z
401760698_96430,401760698_7,401760698,7,79,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,14,2,"{""minutes"": 13, ""seconds"": 15}",2,1,home 60,22,1.0,12.0,8,False,Pass,Mock Pass play #79,-0.6058318754772434,2025-11-20T02:03:30.000Z
401760698_96431,401760698_7,401760698,7,80,Vanderbilt,SEC,4,Iowa State,Vanderbilt,Iowa State,Big 12,4,2,"{""minutes"": 9, ""seconds"": 2}",3,1,home 18,13,,,18,False,Run,Mock Run play #80,-0.32871993971570446,2025-12-23T12:23:42.000Z
401760698_96432,401760698_7,401760698,7,81,Vanderbilt,SEC,16,Iowa State,Vanderbilt,Iowa State,Big 12,13,2,"{""minutes"": 13, ""seconds"": 25}",1,3,home 24,75,,,0,False,Punt,Mock Punt play #81,-0.7343377670940798,2025-11-17T19:43:58.000Z
401760698_96433,401760698_7,401760698,7,82,Vanderbilt,SEC,16,Iowa State,Vanderbilt,Iowa State,Big 12,0,2,"{""minutes"": 8, ""seconds"": 56}",0,0,home 22,88,2.0,1.0,4,False,Pass,Mock Pass play #82,-0.2347611275509715,2025-11-22T01:51:03.000Z
401760698_96434,401760698_7,401760698,7,83,Iowa State,Big 12,29,Vanderbilt,Vanderbilt,Iowa State,SEC,40,2,"{""minutes"": 10, ""seconds"": 15}",1,3,away 7,73,2.0,9.0,1,False,Run,Mock Run play #83,0.6767780087673378,2025-11-22T15:20:54.000Z
401760698_96435,401760698_8,401760698,8,84,Iowa State,Big 12,11,Vanderbilt,Vanderbilt,Iowa State,SEC,7,2,"{""minutes"": 15, ""seconds"": 11}",3,0,away 44,4,1.0,11.0,-2,False,Pass,Mock Pass play #84,-0.8766500740222356,2025-12-06T00:56:26.000Z
401760698_96436,401760698_8,401760698,8,85,Iowa State,Big 12,4,Vanderbilt,Vanderbilt,Iowa State,SEC,17,2,"{""minutes"": 8, ""seconds"": 5}",0,0,away 5,42,2.0,8.0,-11,False,Run,Mock Run play #85,-0.5982353029880427,2025-12-11T21:25:19.000Z
401760698_96437,401760698_8,401760698,8,86,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,27,2,"{""minutes"": 7, ""seconds"": 5}",2,1,home 35,33,3.0,1.0,-8,False,Run,Mock Run play #86,-0.0755637173002866,2025-11-05T00:20:38.000Z
401760698_96438,401760698_8,401760698,8,87,Vanderbilt,SEC,9,Iowa State,Vanderbilt,Iowa State,Big 12,61,2,"{""minutes"": 6, ""seconds"": 21}",3,0,home 21,65,1.0,8.0,-5,False,Run,Mock Run play #87,0.06774732946236524,2025-11-08T20:28:12.000Z
401760698_96439,401760698_8,401760698,8,88,Vanderbilt,SEC,20,Iowa State,Vanderbilt,Iowa State,Big 12,8,2,"{""minutes"": 3, ""seconds"": 38}",2,3,home 15,80,3.0,7.0,-2,False,Pass,Mock Pass play #88,-0.12169705405833553,2025-12-17T04:46:56.000Z
401760698_96440,401760698_8,401760698,8,89,Vanderbilt,SEC,24,Iowa State,Vanderbilt,Iowa State,Big 12,4,2,"{""minutes"": 6, ""seconds"": 53}",2,3,home 34,83,,,0,False,Kickoff,Mock Kickoff play #89,0.2882913226924909,2025-12-22T13:50:01.000Z
401760698_96441,401760698_8,401760698,8,90,Iowa State,Big 12,36,Vanderbilt,Vanderbilt,Iowa State,SEC,8,2,"{""minutes"": 4, ""seconds"": 30}",2,3,away 61,65,3.0,7.0,5,False,Pass,Mock Pass play #90,-0.23484705546936763,2025-12-23T07:37:42.000Z
401760698_96442,401760698_8,401760698,8,91,Iowa State,Big 12,42,Vanderbilt,Vanderbilt,Iowa State,SEC,0,2,"{""minutes"": 4, ""seconds"": 53}",0,3,away 98,44,,,0,False,Punt,Mock Punt play #91,0.24630500173241945,2025-11-05T17:02:08.000Z
401760698_96443,401760698_8,401760698,8,92,Vanderbilt,SEC,50,Iowa State,Vanderbilt,Iowa State,Big 12,2,2,"{""minutes"": 9, ""seconds"": 32}",3,3,home 34,10,,,9,False,Pass,Mock Pass play #92,-0.1609734767311452,2025-11-07T20:56:40.000Z
401760698_96444,401760698_8,401760698,8,93,Vanderbilt,SEC,18,Iowa State,Vanderbilt,Iowa State,Big 12,0,2,"{""minutes"": 2, ""seconds"": 20}",2,3,home 1,61,3.0,6.0,-15,False,Pass,Mock Pass play #93,0.24067181302522273,2025-12-18T01:47:23.000Z
401760698_96445,401760698_8,401760698,8,94,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,4,2,"{""minutes"": 14, ""seconds"": 41}",2,3,home 41,37,,,0,False,Punt,Mock Punt play #94,-0.05263165868982265,2025-11-22T13:40:55.000Z
401760698_96446,401760698_8,401760698,8,95,Vanderbilt,SEC,37,Iowa State,Vanderbilt,Iowa State,Big 12,8,2,"{""minutes"": 4, ""seconds"": 10}",3,2,home 98,39,2.0,14.0,8,False,Run,Mock Run play #95,0.37584405949536925,2025-11-21T00:34:50.000Z
401760698_96447,401760698_9,401760698,9,96,Vanderbilt,SEC,16,Iowa State,Vanderbilt,Iowa State,Big 12,14,2,"{""minutes"": 4, ""seconds"": 44}",1,1,home 82,74,,,0,False,Punt,Mock Punt play #96,-0.6649405957290965,2025-12-09T09:43:11.000Z
401760698_96448,401760698_9,401760698,9,97,Iowa State,Big 12,26,Vanderbilt,Vanderbilt,Iowa State,SEC,22,3,"{""minutes"": 6, ""seconds"": 51}",1,2,away 58,95,,,0,False,Punt,Mock Punt play #97,-0.7576448386611235,2025-11-01T21:29:21.000Z
401760698_96449,401760698_9,401760698,9,98,Iowa State,Big 12,16,Vanderbilt,Vanderbilt,Iowa State,SEC,8,3,"{""minutes"": 5, ""seconds"": 9}",3,3,away 25,18,,,12,False,Pass,Mock Pass play #98,0.8837198554845869,2025-12-17T20:33:12.000Z
401760698_96450,401760698_9,401760698,9,99,Iowa State,Big 12,20,Vanderbilt,Vanderbilt,Iowa State,SEC,26,3,"{""minutes"": 12, ""seconds"": 55}",1,2,away 37,46,,,0,False,Punt,Mock Punt play #99,-0.560639371500016,2025-11-13T07:37:00.000Z
401760698_96451,401760698_9,401760698,9,100,Vanderbilt,SEC,29,Iowa State,Vanderbilt,Iowa State,Big 12,0,3,"{""minutes"": 14, ""seconds"": 29}",1,0,home 66,59,,,0,False,Kickoff,Mock Kickoff play #100,0.7918242685328513,2025-12-18T10:42:36.000Z
401760698_96452,401760698_9,401760698,9,101,Iowa State,Big 12,9,Vanderbilt,Vanderbilt,Iowa State,SEC,0,3,"{""minutes"": 3, ""seconds"": 53}",3,2,away 48,30,1.0,6.0,-3,False,Pass,Mock Pass play #101,0.5603323272253311,2025-12-14T10:56:18.000Z
401760698_96453,401760698_9,401760698,9,102,Iowa State,Big 12,20,Vanderbilt,Vanderbilt,Iowa State,SEC,6,3,"{""minutes"": 4, ""seconds"": 39}",0,1,away 15,74,2.0,6.0,12,False,Pass,Mock Pass play #102,0.05334763547747307,2025-12-09T17:37:47.000Z
401760698_96454,401760698_9,401760698,9,103,Vanderbilt,SEC,12,Iowa State,Vanderbilt,Iowa State,Big 12,30,3,"{""minutes"": 4, ""seconds"": 27}",2,1,home 7,83,3.0,6.0,-9,False,Run,Mock Run play #103,0.06940772184559627,2025-12-04T06:57:36.000Z
401760698_96455,401760698_9,401760698,9,104,Vanderbilt,SEC,24,Iowa State,Vanderbilt,Iowa State,Big 12,6,3,"{""minutes"": 10, ""seconds"": 41}",2,1,home 77,3,1.0,2.0,-2,False,Run,Mock Run play #104,0.5143097267298228,2025-12-08T13:57:27.000Z
401760698_96456,401760698_9,401760698,9,105,Vanderbilt,SEC,35,Iowa State,Vanderbilt,Iowa State,Big 12,23,3,"{""minutes"": 5, ""seconds"": 37}",2,0,home 8,41,,,0,False,Punt,Mock Punt play #105,-0.4498746766886896,2025-11-22T09:43:58.000Z
401760698_96457,401760698_9,401760698,9,106,Iowa State,Big 12,20,Vanderbilt,Vanderbilt,Iowa State,SEC,12,3,"{""minutes"": 8, ""seconds"": 15}",3,3,away 37,21,3.0,1.0,7,False,Pass,Mock Pass play #106,0.8452367488292647,2025-11-22T13:43:33.000Z
401760698_96458,401760698_9,401760698,9,107,Vanderbilt,SEC,6,Iowa State,Vanderbilt,Iowa State,Big 12,16,3,"{""minutes"": 3, ""seconds"": 54}",2,1,home 46,63,,,0,False,Kneel,Mock Kneel play #107,-0.10100931183606787,2025-12-18T12:35:27.000Z
401760698_96459,401760698_10,401760698,10,108,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,20,3,"{""minutes"": 6, ""seconds"": 2}",3,2,home 28,97,1.0,11.0,0,False,Run,Mock Run play #108,0.87395795512068,2025-11-23T20:47:49.000Z
401760698_96460,401760698_10,401760698,10,109,Iowa State,Big 12,3,Vanderbilt,Vanderbilt,Iowa State,SEC,1,3,"{""minutes"": 13, ""seconds"": 20}",0,2,away 47,85,,,0,False,Kickoff,Mock Kickoff play #109,-0.29629996147511545,2025-12-04T20:01:46.000Z
401760698_96461,401760698_10,401760698,10,110,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,29,3,"{""minutes"": 12, ""seconds"": 17}",1,2,home 57,81,3.0,7.0,-15,False,Pass,Mock Pass play #110,-0.006890174128049382,2025-11-16T09:08:11.000Z
401760698_96462,401760698_10,401760698,10,111,Vanderbilt,SEC,0,Iowa State,Vanderbilt,Iowa State,Big 12,23,3,"{""minutes"": 12, ""seconds"": 43}",2,2,home 96,34,1.0,7.0,-1,False,Pass,Mock Pass play #111,-0.7225071355312781,2025-12-07T22:48:37.000Z
401760698_96463,401760698_10,401760698,10,112,Vanderbilt,SEC,40,Iowa State,Vanderbilt,Iowa State,Big 12,29,3,"{""minutes"": 13, ""seconds"": 50}",3,1,home 85,56,3.0,2.0,9,False,Pass,Mock Pass play #112,-0.27207298106131356,2025-11-16T10:48:12.000Z
401760698_96464,401760698_10,401760698,10,113,Vanderbilt,SEC,2,Iowa State,Vanderbilt,Iowa State,Big 12,20,3,"{""minutes"": 1, ""seconds"": 43}",3,2,home 68,41,3.0,7.0,0,False,Pass,Mock Pass play #113,-0.03433643236463603,2025-12-17T07:46:38.000Z
401760698_96465,401760698_10,401760698,10,114,Vanderbilt,SEC,33,Iowa State,Vanderbilt,Iowa State,Big 12,5,3,"{""minutes"": 11, ""seconds"": 43}",2,3,home 69,53,2.0,9.0,8,False,Run,Mock Run play #114,0.017962355190811553,2025-12-04T00:28:11.000Z
401760698_96466,401760698_10,401760698,10,115,Vanderbilt,SEC,21,Iowa State,Vanderbilt,Iowa State,Big 12,0,3,"{""minutes"": 1, ""seconds"": 58}",3,0,home 25,79,2.0,1.0,5,False,Pass,Mock Pass play #115,-0.5950700360521636,2025-12-14T11:05:43.000Z
401760698_96467,401760698_10,401760698,10,116,Vanderbilt,SEC,15,Iowa State,Vanderbilt,Iowa State,Big 12,16,3,"{""minutes"": 1, ""seconds"": 35}",3,1,home 83,55,1.0,1.0,6,False,Pass,Mock Pass play #116,0.35654230761384287,2025-11-22T07:32:13.000Z
401760698_96468,401760698_10,401760698,10,117,Iowa State,Big 12,5,Vanderbilt,Vanderbilt,Iowa State,SEC,34,3,"{""minutes"": 2, ""seconds"": 23}",0,3,away 80,43,1.0,17.0,8,False,Run,Mock Run play #117,0.2357380636304976,2025-11-17T12:07:02.000Z
401760698_96469,401760698_10,401760698,10,118,Iowa State,Big 12,54,Vanderbilt,Vanderbilt,Iowa State,SEC,27,3,"{""minutes"": 6, ""seconds"": 7}",0,0,away 57,59,2.0,1.0,-12,False,Pass,Mock Pass play #118,-0.8021900475765742,2025-12-16T09:52:38.000Z
401760698_96470,401760698_10,401760698,10,119,Iowa State,Big 12,46,Vanderbilt,Vanderbilt,Iowa State,SEC,39,3,"{""minutes"": 14, ""seconds"": 2}",1,0,away 16,69,4.0,7.0,-10,False,Run,Mock Run play #119,0.13587328886206734,2025-11-21T15:30:51.000Z
